100	92	14380	-119	-146	10	79	-3	-422
132	104	14296	-128	-157	37	80	-5	-423
288	8	14136	-99	-120	17	79	-2	-421
144	12	14304	-82	-137	32	79	-5	-422
220	172	14384	-112	-149	39	78	-3	-422
184	36	14404	-98	-124	19	79	-4	-422
176	-16	14224	-108	-149	20	79	-4	-422
172	148	14336	-87	-122	26	80	-2	-422
212	76	14408	-115	-145	6	79	-3	-422
172	36	14276	-106	-144	24	79	-2	-421
184	64	14308	-99	-151	13	79	-4	-421
76	112	14272	-103	-162	20	79	-4	-421
176	8	14408	-115	-142	21	80	-4	-423
180	64	14292	-104	-148	2	80	-5	-423
108	216	14308	-100	-158	18	80	-2	-423
112	76	14388	-100	-165	7	80	-5	-422
148	48	14376	-95	-153	14	80	-3	-422
152	64	14468	-86	-151	12	80	-4	-421
196	80	14328	-98	-136	10	80	-3	-422
204	124	14424	-106	-151	18	79	-3	-422
160	56	14172	-90	-146	20	80	-3	-422
152	60	14444	-89	-145	20	79	0	-422
104	92	14328	-113	-133	17	79	-5	-423
172	76	14344	-100	-135	2	80	-2	-420
204	60	14308	-106	-122	9	80	-6	-422
172	-12	14236	-114	-141	5	80	-2	-421
172	148	14296	-101	-131	5	80	-3	-422
208	92	14436	-116	-142	-1	80	-3	-421
188	80	14408	-101	-119	1	80	-2	-422
164	16	14380	-92	-147	10	80	-4	-422
228	36	14304	-111	-147	9	80	-4	-422
168	152	14216	-99	-133	30	79	-5	-422
264	188	14200	-106	-148	28	80	-2	-422
188	104	14320	-121	-159	18	81	-3	-422
80	52	14280	-91	-137	-4	81	-3	-421
144	12	14300	-113	-124	2	81	-3	-423
176	148	14292	-103	-160	20	80	-4	-423
64	64	14360	-76	-133	14	81	-2	-422
140	16	14356	-103	-146	22	79	-5	-422
144	20	14432	-98	-137	23	79	-2	-421
208	104	14264	-110	-129	-1	80	-3	-422
128	164	14160	-102	-124	21	80	-2	-423
184	84	14296	-111	-124	25	80	-3	-423
60	76	14328	-118	-140	33	80	-4	-423
152	48	14320	-103	-129	15	81	-1	-422
116	56	14048	-110	-135	17	80	-5	-422
164	136	14244	-94	-148	13	80	-3	-421
252	52	14284	-104	-144	7	80	-3	-422
172	60	14360	-96	-162	9	81	-3	-421
184	120	14320	-105	-148	4	80	-2	-422
240	160	14392	-113	-141	30	80	-4	-423
224	140	14348	-101	-161	16	80	-1	-422
220	124	14328	-115	-128	19	79	-5	-423
164	64	14236	-120	-142	14	80	-3	-422
140	120	14372	-104	-135	30	79	-3	-423
232	128	14304	-103	-133	5	79	-5	-422
284	-44	14456	-86	-143	49	80	-1	-422
60	92	14476	-102	-132	10	80	-5	-422
180	-64	14356	-101	-149	5	80	-2	-422
180	104	14344	-91	-123	7	80	-4	-423
284	0	14256	-104	-136	46	81	-4	-422
200	-36	14428	-99	-155	33	79	-2	-421
172	144	14336	-102	-136	1	80	-5	-422
144	92	14204	-99	-126	22	81	-3	-421
152	76	14180	-98	-161	-8	80	-5	-422
208	164	14428	-101	-148	18	79	-2	-422
212	160	14420	-112	-146	14	79	-5	-422
156	144	14236	-114	-145	6	81	-3	-422
200	88	14424	-101	-145	20	80	-3	-421
104	76	14232	-108	-146	27	79	-3	-422
136	92	14144	-129	-143	25	80	-2	-422
152	92	14384	-84	-144	10	79	-5	-423
108	16	14316	-100	-159	14	79	-3	-421
168	248	14336	-107	-147	14	80	-4	-422
216	96	14316	-99	-154	8	80	-5	-422
136	44	14348	-97	-125	16	79	-2	-422
120	128	14212	-96	-150	14	79	-5	-422
196	108	14264	-97	-142	27	80	-1	-422
164	124	14344	-111	-153	7	78	-4	-423
192	64	14204	-94	-128	3	80	-2	-421
240	116	14252	-117	-138	1	80	-4	-423
220	112	14356	-77	-145	9	80	-5	-423
248	12	14436	-114	-145	32	80	-2	-421
12	-24	14312	-59	-108	7	79	-5	-422
136	136	14340	-127	-156	20	79	-3	-421
148	48	14500	-96	-124	-1	80	-5	-422
108	72	14328	-145	-131	25	80	-2	-422
220	220	14036	-95	-161	2	80	-4	-423
156	96	14276	-90	-154	13	78	-4	-421
200	60	14412	-88	-143	22	79	-2	-421
196	76	14280	-94	-134	10	79	-5	-422
152	40	14392	-106	-158	18	80	-2	-422
156	76	14208	-113	-152	29	79	-6	-421
200	220	14472	-111	-145	30	80	-1	-421
216	16	14172	-97	-133	14	80	-5	-423
116	120	14264	-128	-132	19	79	-4	-421
164	112	14264	-102	-133	21	80	-3	-421
168	96	14288	-128	-128	20	79	-5	-421
92	92	14300	-123	-160	14	79	-1	-422
156	92	14260	-131	-165	4	79	-4	-422
136	-20	14244	-96	-124	14	79	-2	-422
164	96	14328	-110	-144	13	80	-4	-422
192	132	14140	-111	-149	-6	80	-5	-422
208	148	14388	-118	-134	13	80	-3	-421
124	36	14304	-104	-139	-12	79	-4	-422
112	148	14316	-110	-140	6	79	-3	-421
96	128	14284	-110	-121	-4	80	-3	-422
216	56	14384	-108	-129	25	80	-4	-421
188	144	14272	-93	-137	12	79	-2	-423
192	40	14368	-101	-151	3	79	-5	-423
52	-12	14388	-119	-127	9	79	-1	-421
300	92	14448	-118	-150	4	78	-4	-422
268	80	14320	-98	-132	1	79	-2	-421
136	88	14360	-96	-175	15	80	-3	-422
200	76	14232	-116	-149	30	78	-4	-421
240	68	14280	-119	-143	4	79	-3	-422
196	24	14196	-103	-160	17	78	-4	-422
224	112	14372	-112	-156	21	79	-3	-422
164	16	14336	-113	-136	13	79	-6	-422
160	148	14156	-125	-166	17	77	-3	-422
144	52	14324	-120	-134	30	79	-5	-421
116	32	14216	-101	-141	-1	79	-3	-422
100	64	14332	-104	-160	6	79	-3	-422
216	132	14328	-102	-137	10	79	-5	-422
192	100	14212	-120	-143	21	78	-3	-422
84	60	14272	-108	-140	21	79	-4	-422
248	132	14372	-110	-141	16	78	-5	-422
84	56	14388	-102	-150	17	79	-3	-422
144	20	14288	-115	-129	17	78	-5	-422
124	100	14356	-95	-145	16	79	-3	-421
156	68	14400	-90	-150	23	78	-5	-423
176	148	14376	-103	-122	10	79	-3	-421
260	84	14256	-90	-143	18	78	-5	-421
208	44	14320	-96	-127	-11	78	-4	-423
112	0	14268	-114	-129	3	78	-2	-422
188	24	14300	-92	-154	17	79	-4	-421
192	168	14316	-108	-149	12	78	-2	-423
208	96	14388	-103	-132	8	78	-4	-422
100	80	14348	-108	-138	35	78	-1	-422
164	28	14240	-109	-141	1	79	-4	-422
152	40	14404	-97	-150	9	78	-4	-421
136	104	14252	-114	-126	-9	78	-3	-422
144	116	14200	-102	-144	19	79	-4	-422
256	104	14364	-81	-144	4	79	-3	-423
148	64	14344	-90	-148	18	79	-4	-422
196	92	14492	-91	-141	34	79	-2	-422
180	128	14352	-99	-104	17	79	-5	-423
124	72	14180	-118	-134	-2	78	-3	-422
128	-20	14376	-100	-154	19	78	-3	-423
236	104	14444	-88	-135	-7	78	-4	-423
148	100	14336	-118	-153	49	80	-3	-422
4	0	14368	-79	-159	12	78	-5	-422
124	8	14288	-85	-155	11	78	-1	-421
80	108	14360	-107	-135	9	80	-3	-423
240	144	14272	-98	-151	33	77	-2	-421
168	92	14200	-109	-148	23	79	-3	-422
104	72	14172	-95	-132	21	78	-5	-422
192	68	14356	-110	-133	21	79	-3	-422
152	64	14272	-101	-136	22	78	-5	-422
172	52	14348	-89	-152	12	78	-2	-421
116	32	14368	-107	-165	34	78	-5	-422
348	100	14248	-102	-155	35	78	-2	-421
192	92	14356	-119	-116	25	78	-2	-422
240	-28	14256	-98	-136	20	79	-5	-422
220	132	14268	-105	-140	18	78	-3	-421
140	60	14336	-97	-161	31	78	-4	-422
88	40	14308	-93	-144	9	79	-3	-422
164	56	14376	-114	-133	37	77	-5	-423
128	80	14276	-114	-121	5	77	-2	-421
144	72	14272	-129	-138	-5	77	-3	-423
152	136	14412	-120	-140	10	77	-4	-423
156	92	14268	-119	-147	28	78	-2	-421
116	112	14260	-100	-129	16	79	-4	-422
248	104	14316	-106	-151	29	78	-2	-422
128	28	14348	-113	-125	-24	78	-4	-422
204	16	14140	-95	-128	40	78	-4	-422
152	128	14336	-127	-133	-1	78	-4	-421
20	128	14304	-101	-141	18	77	-4	-423
192	132	14284	-103	-141	2	78	-3	-421
308	156	14232	-96	-140	6	78	-4	-423
188	56	14440	-101	-158	12	78	-3	-422
188	28	14480	-100	-141	10	77	-3	-421
284	44	14284	-97	-127	36	78	-3	-421
96	60	14248	-103	-152	17	78	-3	-422
116	44	14352	-130	-147	18	79	-3	-423
128	52	14272	-127	-143	2	78	-3	-423
72	144	14232	-96	-134	13	78	-4	-422
192	124	14284	-105	-147	19	78	-2	-422
164	68	14348	-113	-130	22	78	-4	-423
72	48	14236	-101	-163	18	77	-3	-423
228	60	14296	-96	-155	0	78	-2	-422
112	132	14616	-113	-156	20	78	-4	-422
164	68	14548	-95	-128	20	77	-2	-422
212	68	14220	-121	-132	9	79	-4	-422
28	0	14292	-109	-138	22	78	-1	-422
192	120	14188	-113	-138	35	78	-2	-423
52	32	14220	-119	-116	23	78	-3	-423
100	52	14144	-107	-154	-2	79	-1	-422
184	52	14348	-114	-182	10	78	-4	-422
256	88	14452	-114	-133	16	79	-1	-422
248	32	14132	-109	-127	21	77	-4	-422
168	180	14204	-112	-129	19	78	-3	-422
52	112	14368	-109	-122	5	79	-3	-422
64	176	14396	-110	-129	22	79	-3	-421
124	100	14192	-106	-163	24	77	-2	-422
200	124	14376	-101	-151	31	77	-5	-422
112	172	14432	-109	-141	15	77	-2	-422
188	76	14176	-102	-132	22	79	-5	-423
232	64	14112	-107	-138	10	79	-3	-422
48	12	14248	-105	-160	21	78	-2	-422
148	-4	14336	-114	-161	12	79	-2	-423
132	96	14432	-98	-138	22	79	-3	-422
136	120	14316	-106	-148	32	79	-4	-423
212	184	14112	-95	-148	11	79	-1	-422
156	40	14244	-105	-141	14	78	-2	-423
164	100	14276	-111	-142	14	78	-2	-422
220	-8	14076	-88	-131	21	78	-2	-423
184	152	14316	-124	-148	25	78	-4	-422
64	92	14324	-83	-154	0	78	-1	-423
148	-16	14404	-102	-152	20	77	-4	-423
180	156	14384	-110	-122	14	79	-1	-423
204	76	14364	-80	-159	17	78	-3	-423
168	60	14236	-110	-131	3	78	-4	-422
208	64	14396	-133	-125	29	78	-2	-423
96	24	14352	-95	-132	33	77	-4	-424
144	152	14112	-110	-121	11	78	-2	-423
232	144	14304	-99	-146	37	77	-4	-423
188	72	14260	-100	-142	7	79	-3	-423
232	160	14388	-111	-136	12	78	-3	-423
144	104	14388	-97	-139	4	79	-2	-423
128	80	14264	-92	-150	5	78	-2	-422
208	76	14152	-117	-143	32	79	-2	-423
152	96	14328	-101	-125	15	78	-1	-423
204	52	14456	-96	-126	8	78	-5	-423
160	108	14396	-113	-131	22	77	-1	-421
236	56	14300	-79	-147	20	78	-3	-424
252	96	14260	-117	-161	18	78	-2	-423
244	76	14424	-109	-126	10	78	-2	-422
112	76	14256	-119	-133	12	78	-4	-423
216	56	14280	-111	-136	-5	78	-1	-423
132	60	14336	-122	-153	2	76	-2	-423
232	84	14396	-109	-120	19	78	-2	-422
192	200	14300	-100	-140	14	78	-2	-424
248	140	14340	-89	-136	12	77	-3	-423
176	168	14416	-107	-137	13	78	-2	-423
172	88	14184	-99	-152	12	77	-5	-423
208	132	14304	-118	-137	19	77	-1	-422
60	-56	14352	-102	-159	12	78	-4	-425
224	-4	14200	-116	-141	8	77	-3	-422
188	80	14312	-109	-146	26	77	-1	-423
188	16	14320	-89	-140	-1	77	-4	-423
180	32	14268	-120	-137	4	76	-2	-422
184	4	14204	-99	-151	36	76	-5	-423
196	88	14204	-104	-150	15	76	-1	-423
272	116	14340	-94	-151	-1	77	-4	-424
140	124	14248	-121	-131	20	76	-2	-422
132	68	14236	-120	-148	17	77	-3	-424
108	112	14380	-101	-121	12	76	-3	-422
188	28	14268	-97	-119	12	75	-1	-422
180	104	14316	-101	-156	6	77	-4	-423
116	80	14284	-115	-144	19	75	-2	-423
204	36	14388	-128	-155	22	76	-4	-423
144	80	14436	-114	-129	14	77	-3	-423
188	196	14216	-109	-147	8	75	-3	-423
232	60	14168	-96	-141	27	76	-4	-423
112	44	14412	-120	-147	-5	76	-3	-423
204	52	14200	-82	-122	5	76	-3	-423
248	140	14220	-104	-129	16	75	-3	-422
256	92	14152	-98	-138	21	74	-4	-423
184	-4	14372	-101	-155	15	75	-5	-423
172	8	14220	-94	-146	-3	75	-3	-424
188	96	14412	-98	-142	18	74	-5	-423
92	176	14272	-77	-152	9	74	-3	-424
184	0	14444	-105	-159	7	74	-6	-424
180	56	14268	-102	-141	12	74	-3	-424
160	68	14340	-81	-152	-2	75	-6	-424
144	24	14372	-108	-162	20	75	-4	-423
148	136	14384	-106	-152	14	74	-4	-423
224	36	14228	-117	-151	18	74	-6	-423
224	144	14232	-132	-126	6	73	-4	-424
116	144	14236	-109	-141	18	74	-5	-425
184	112	14356	-117	-128	9	73	-3	-423
100	8	14328	-99	-161	41	74	-6	-424
152	12	14348	-101	-138	21	74	-6	-424
88	44	14196	-127	-135	9	73	-4	-423
232	128	14264	-106	-141	25	73	-7	-423
152	12	14332	-112	-149	14	73	-5	-424
80	-44	14308	-117	-131	-10	73	-8	-423
164	24	14320	-97	-150	22	74	-5	-423
188	148	14304	-116	-116	22	73	-6	-424
224	128	14244	-102	-123	27	73	-6	-423
164	80	14316	-125	-177	25	74	-5	-423
244	56	14296	-108	-156	16	73	-7	-424
120	20	14160	-77	-150	5	73	-6	-423
180	112	14260	-95	-138	11	73	-7	-424
64	176	14176	-102	-133	14	73	-4	-423
52	144	14304	-100	-141	12	73	-6	-424
136	116	14300	-96	-141	15	72	-8	-423
180	112	14272	-121	-143	12	72	-7	-424
132	36	14184	-95	-131	13	73	-7	-423
96	72	14412	-124	-159	7	72	-5	-423
120	124	14360	-110	-137	13	73	-8	-423
68	-48	14264	-108	-151	22	73	-7	-423
152	92	14276	-123	-147	19	72	-6	-423
200	100	14360	-94	-144	3	72	-8	-425
128	56	14272	-103	-115	5	72	-6	-424
188	108	14296	-95	-153	26	73	-9	-424
180	0	14256	-105	-165	18	73	-5	-424
228	68	14356	-110	-137	12	73	-8	-424
220	100	14296	-120	-155	-4	73	-7	-424
216	164	14328	-97	-127	18	72	-6	-424
124	72	14340	-110	-126	22	72	-8	-424
232	40	14292	-117	-134	38	73	-7	-424
224	140	14264	-106	-126	7	73	-8	-424
160	76	14232	-77	-136	24	72	-5	-424
296	96	14232	-108	-151	10	72	-7	-424
208	144	14352	-98	-140	14	73	-7	-423
256	76	14388	-108	-136	27	72	-6	-423
156	28	14276	-98	-129	1	74	-7	-424
264	128	14320	-126	-141	16	74	-6	-423
132	120	14272	-130	-148	27	72	-7	-424
232	-16	14332	-88	-156	10	72	-5	-423
124	120	14124	-94	-136	-2	72	-7	-425
208	120	14332	-107	-139	0	72	-8	-423
260	4	14236	-107	-133	14	73	-5	-424
168	68	14360	-94	-124	6	72	-8	-423
208	120	14372	-115	-136	29	72	-6	-423
208	80	14304	-85	-144	20	72	-7	-424
224	112	14356	-102	-134	15	73	-6	-423
220	0	14316	-110	-159	4	73	-7	-423
228	44	14280	-125	-155	19	73	-8	-423
164	40	14300	-100	-143	27	72	-5	-424
224	136	14448	-99	-149	11	73	-7	-423
148	56	14392	-98	-147	-2	73	-5	-424
212	28	14208	-106	-151	8	73	-7	-424
192	156	14240	-110	-137	11	73	-5	-424
204	152	14248	-112	-145	10	73	-7	-423
144	80	14304	-117	-145	26	73	-8	-424
144	136	14332	-99	-153	9	73	-6	-423
292	76	14396	-87	-134	-8	73	-7	-423
176	120	14408	-108	-133	38	72	-4	-423
180	240	14348	-108	-150	17	73	-8	-424
128	144	14216	-99	-147	24	72	-6	-423
108	108	14300	-82	-130	24	73	-6	-424
148	92	14368	-102	-160	15	73	-7	-424
228	32	14188	-98	-150	24	72	-6	-423
136	64	14288	-74	-153	21	73	-7	-424
224	112	14380	-98	-147	15	74	-4	-424
140	84	14348	-89	-131	18	73	-7	-424
120	52	14212	-104	-139	26	73	-5	-423
128	96	14284	-86	-153	26	72	-5	-424
176	108	14352	-91	-139	19	72	-7	-423
40	52	14256	-103	-152	14	74	-5	-423
228	172	14380	-101	-140	30	74	-6	-423
84	92	14328	-89	-149	20	72	-3	-423
192	124	14392	-101	-160	2	73	-7	-423
108	120	14132	-106	-146	33	73	-5	-423
220	76	14192	-105	-153	8	73	-5	-424
220	104	14380	-114	-132	8	73	-7	-424
180	68	14336	-98	-144	-4	72	-5	-423
112	108	14368	-99	-144	26	74	-7	-424
184	32	14232	-119	-139	17	73	-4	-423
188	84	14376	-97	-124	22	73	-7	-425
124	96	14284	-108	-141	30	74	-6	-424
168	88	14364	-110	-155	19	72	-5	-423
196	92	14332	-110	-145	9	73	-6	-424
128	8	14240	-129	-161	17	74	-5	-423
256	96	14172	-103	-128	-1	73	-8	-424
176	112	14260	-96	-128	14	73	-5	-423
60	52	14280	-110	-138	9	73	-7	-423
344	84	14368	-113	-151	6	73	-5	-422
100	64	14300	-97	-142	17	73	-5	-424
104	28	14348	-116	-167	20	73	-8	-423
128	152	14400	-100	-145	18	72	-5	-423
164	148	14264	-106	-149	4	72	-6	-424
220	164	14244	-108	-157	14	74	-5	-423
204	8	14444	-105	-117	15	73	-7	-425
176	104	14296	-100	-145	22	74	-5	-423
112	104	14304	-120	-139	7	73	-4	-423
156	-8	14292	-122	-151	14	72	-7	-424
144	100	14376	-93	-147	43	73	-5	-423
224	36	14336	-96	-149	8	73	-7	-424
112	112	14232	-116	-138	32	74	-6	-424
196	80	14352	-114	-142	26	73	-6	-424
160	140	14280	-109	-146	-2	74	-7	-424
292	104	14284	-111	-151	46	72	-5	-422
300	132	14376	-80	-133	21	73	-7	-424
116	80	14332	-98	-145	12	72	-5	-423
160	72	14188	-112	-152	9	72	-6	-424
156	24	14288	-87	-142	20	74	-6	-424
240	104	14432	-95	-147	17	73	-5	-424
156	80	14396	-104	-155	14	74	-8	-423
88	-12	14244	-81	-157	36	73	-6	-424
204	-4	14224	-114	-146	32	74	-7	-424
244	68	14220	-131	-144	19	73	-5	-424
104	24	14428	-116	-134	20	73	-7	-424
260	68	14228	-111	-141	9	74	-5	-422
152	-8	14376	-106	-132	26	73	-6	-424
124	128	14336	-119	-162	18	73	-7	-423
116	8	14248	-119	-145	13	71	-5	-423
144	156	14376	-80	-139	22	73	-7	-424
180	72	14164	-84	-155	22	72	-5	-423
260	104	14392	-115	-151	28	74	-8	-424
260	120	14184	-103	-153	27	72	-5	-423
92	4	14256	-118	-152	31	73	-6	-423
176	16	14388	-106	-157	16	73	-7	-424
188	160	14292	-98	-154	12	72	-5	-424
92	128	14232	-110	-151	20	73	-7	-424
136	100	14324	-106	-158	23	74	-5	-423
252	132	14360	-86	-150	28	73	-7	-424
120	92	14252	-112	-133	20	73	-6	-424
260	64	14324	-113	-144	28	73	-6	-424
252	44	14316	-121	-134	30	73	-7	-423
56	84	14444	-110	-142	5	73	-5	-424
212	56	14476	-108	-153	29	73	-8	-423
232	84	14184	-110	-136	14	73	-6	-423
200	64	14232	-106	-138	21	72	-7	-424
320	112	14268	-91	-172	0	72	-6	-423
208	80	14356	-104	-127	22	72	-5	-424
132	32	14324	-108	-126	11	73	-8	-424
176	116	14156	-98	-159	20	71	-4	-423
108	72	14072	-104	-151	15	73	-8	-423
204	32	14404	-104	-131	0	72	-6	-423
268	136	14336	-81	-152	-1	72	-6	-424
152	60	14404	-124	-150	4	73	-8	-424
248	60	14316	-93	-166	30	73	-6	-424
232	148	14448	-91	-168	17	72	-7	-424
60	48	14232	-102	-152	20	72	-6	-423
224	148	14208	-103	-164	1	72	-8	-423
292	20	14372	-112	-158	3	72	-6	-423
100	96	14384	-93	-136	5	73	-7	-423
188	12	14204	-107	-106	31	73	-7	-423
156	84	14180	-102	-143	28	72	-8	-423
4	272	14368	-99	-145	23	73	-8	-423
160	-124	14224	-42	-140	39	72	-6	-423
356	-140	14516	-168	-157	17	72	-8	-424
172	244	14104	-118	-148	23	72	-6	-423
192	80	14440	-155	-146	19	72	-7	-424
204	180	14244	-109	-154	22	72	-8	-423
168	0	14260	-110	-138	16	72	-6	-422
120	92	14160	-104	-131	28	72	-8	-424
240	28	14472	-108	-139	17	71	-6	-424
100	76	14296	-98	-120	11	72	-9	-425
124	128	14324	-127	-149	-3	73	-7	-423
188	100	14232	-107	-122	0	73	-8	-425
200	140	14436	-113	-172	13	71	-8	-424
84	148	14276	-127	-129	15	73	-6	-424
224	-4	14296	-104	-135	5	73	-9	-424
132	60	14160	-119	-145	35	71	-6	-424
144	132	14092	-116	-155	16	72	-8	-423
168	208	14264	-107	-120	-2	72	-7	-424
88	224	14312	-101	-138	17	73	-7	-423
132	76	14220	-118	-139	14	73	-8	-424
248	276	14308	-105	-126	14	72	-6	-424
196	76	14356	-133	-136	16	73	-8	-424
48	-12	14240	-133	-143	18	73	-7	-423
136	72	14244	-140	-138	29	72	-7	-423
160	64	14332	-132	-131	37	71	-8	-424
100	72	14248	-99	-141	13	73	-6	-423
272	184	14356	-109	-166	31	73	-9	-424
180	112	14316	-91	-137	4	73	-6	-423
60	148	14272	-121	-129	6	72	-9	-424
184	128	14336	-113	-152	16	72	-7	-423
200	128	14256	-112	-167	11	73	-6	-425
196	128	14132	-107	-136	18	72	-7	-423
108	88	14340	-117	-139	33	72	-5	-423
160	104	14112	-131	-146	6	73	-8	-424
136	12	14316	-131	-135	20	72	-6	-423
224	124	14332	-149	-160	16	72	-7	-423
136	40	14212	-131	-153	-6	73	-8	-423
208	72	14232	-95	-140	15	73	-6	-424
188	164	14152	-122	-165	7	72	-8	-423
164	48	14148	-107	-139	27	72	-6	-424
124	44	14240	-96	-152	13	72	-8	-424
188	-4	14116	-97	-151	6	72	-7	-424
192	60	14280	-108	-134	14	72	-8	-423
128	48	14360	-116	-147	7	72	-7	-424
172	100	14288	-112	-150	42	73	-6	-424
188	140	14340	-101	-136	16	72	-8	-423
184	0	14276	-115	-144	32	73	-6	-423
176	52	14360	-124	-152	12	73	-8	-424
120	48	14352	-120	-158	16	72	-7	-423
124	52	14128	-101	-135	7	72	-7	-425
204	76	14388	-109	-131	5	72	-10	-424
116	100	14496	-104	-142	16	73	-7	-423
68	108	14384	-117	-121	10	73	-8	-424
88	104	14336	-98	-125	13	73	-7	-423
168	72	14456	-101	-154	19	72	-8	-423
160	108	14216	-97	-151	28	72	-7	-423
240	108	14308	-122	-150	13	72	-5	-423
272	116	14336	-103	-151	15	73	-9	-424
176	84	14468	-99	-130	21	73	-6	-424
116	100	14308	-110	-131	16	72	-8	-423
88	-8	14292	-105	-133	25	72	-5	-423
136	172	14272	-115	-143	24	73	-6	-424
248	40	14248	-104	-124	1	72	-7	-423
128	76	14280	-110	-133	23	73	-6	-424
208	52	14132	-104	-141	1	73	-8	-424
216	24	14308	-112	-146	10	72	-4	-423
128	96	14260	-102	-132	24	72	-7	-424
184	152	14260	-108	-145	10	73	-5	-423
300	184	14324	-99	-117	-1	74	-7	-424
220	112	14388	-105	-153	8	73	-7	-423
144	136	14364	-96	-149	19	73	-6	-422
232	64	14152	-120	-118	5	73	-7	-424
304	92	14376	-106	-160	35	73	-5	-423
172	68	14336	-100	-152	16	73	-7	-424
148	28	14272	-110	-134	5	73	-6	-423
164	40	14312	-94	-140	9	72	-6	-424
80	192	14340	-113	-158	23	72	-7	-424
172	56	14296	-121	-144	15	73	-6	-423
160	56	14428	-96	-136	22	73	-7	-423
232	76	14424	-105	-138	17	73	-5	-423
228	100	14356	-116	-141	9	73	-7	-424
152	72	14256	-108	-133	17	73	-6	-423
124	52	14424	-108	-131	30	72	-5	-424
20	180	14500	-99	-148	0	73	-7	-424
168	68	14208	-110	-132	25	73	-6	-423
172	84	14216	-94	-140	29	73	-8	-423
112	32	14236	-122	-150	6	72	-5	-423
208	88	14456	-111	-123	13	73	-7	-424
192	188	14460	-116	-136	25	73	-5	-424
204	112	14292	-95	-150	3	73	-6	-423
240	-24	14304	-84	-145	3	73	-8	-423
176	52	14292	-122	-135	32	72	-4	-423
132	60	14372	-122	-131	13	72	-6	-423
128	184	14224	-113	-148	31	73	-3	-424
192	80	14308	-125	-132	21	73	-8	-424
180	64	14332	-108	-149	31	73	-6	-423
84	84	14276	-96	-148	34	74	-5	-423
188	264	14364	-108	-137	5	73	-6	-424
180	76	14240	-95	-152	14	73	-5	-423
252	92	14368	-110	-133	7	73	-7	-423
216	80	14284	-90	-141	25	73	-4	-423
108	92	14356	-107	-172	14	72	-6	-422
284	132	14248	-111	-121	13	73	-6	-424
232	144	14260	-127	-133	5	72	-6	-423
92	68	14336	-114	-130	17	73	-6	-424
208	72	14288	-91	-156	-2	73	-5	-423
164	120	14376	-112	-121	25	74	-7	-423
204	136	14324	-93	-137	13	73	-4	-423
176	156	14368	-91	-123	23	73	-7	-424
128	232	14296	-97	-148	4	73	-4	-423
148	72	14256	-98	-145	19	72	-4	-424
180	20	14396	-107	-149	-2	73	-7	-423
232	144	14252	-96	-158	25	73	-5	-424
284	76	14224	-103	-162	22	74	-7	-424
272	112	14204	-107	-145	17	73	-4	-423
184	-36	14408	-101	-130	10	73	-6	-423
208	76	14424	-99	-129	10	74	-6	-423
220	164	14204	-99	-134	19	73	-5	-422
132	60	14332	-101	-152	14	74	-7	-423
128	20	14424	-116	-147	28	74	-5	-423
200	168	14336	-106	-155	22	73	-8	-423
224	116	14252	-114	-147	16	72	-5	-424
192	52	14308	-113	-132	15	74	-5	-423
112	48	14184	-113	-153	1	74	-6	-423
112	32	14212	-117	-129	32	74	-6	-424
168	124	14276	-111	-167	7	74	-6	-425
192	48	14264	-121	-130	19	73	-4	-423
156	68	14228	-117	-142	19	73	-7	-423
208	92	14284	-82	-125	13	73	-6	-424
228	108	14284	-114	-163	26	73	-5	-423
168	108	14288	-116	-142	10	73	-7	-423
56	76	14344	-102	-157	27	73	-5	-422
224	60	14416	-100	-111	20	73	-8	-424
264	4	14244	-138	-151	31	73	-3	-422
80	96	14240	-95	-132	10	73	-6	-423
156	148	14236	-91	-157	3	73	-6	-422
44	108	14252	-110	-140	22	73	-5	-423
208	84	14100	-88	-146	11	73	-6	-423
92	128	14356	-116	-150	9	72	-5	-424
164	56	14244	-94	-138	23	73	-8	-423
212	60	14416	-113	-120	11	72	-4	-424
136	92	14272	-80	-144	2	72	-8	-425
144	36	14436	-100	-149	12	73	-7	-423
168	-4	14228	-112	-145	6	73	-5	-424
204	112	14220	-96	-132	22	73	-7	-423
220	92	14204	-97	-148	13	72	-5	-424
208	48	14352	-109	-141	18	73	-7	-424
96	104	14388	-117	-130	22	73	-5	-424
44	24	14356	-94	-127	-10	72	-7	-423
68	28	14220	-107	-142	18	73	-6	-423
168	32	14280	-120	-141	13	73	-6	-423
160	92	14352	-102	-136	16	73	-7	-424
140	136	14288	-116	-134	16	72	-6	-424
144	124	14400	-96	-144	3	73	-7	-424
60	76	14368	-91	-141	36	73	-6	-423
164	104	14380	-108	-150	26	74	-7	-424
140	184	14268	-109	-134	-2	72	-5	-424
232	148	14428	-113	-143	29	72	-6	-423
160	120	14212	-130	-149	19	73	-7	-423
156	-12	14260	-102	-128	8	72	-6	-424
76	36	14400	-107	-156	17	72	-8	-424
196	88	14232	-120	-143	13	72	-5	-423
144	84	14184	-109	-157	33	73	-8	-424
180	64	14292	-116	-152	28	72	-7	-424
256	108	14284	-78	-126	4	72	-6	-423
248	84	14284	-108	-149	31	72	-7	-424
68	-24	14292	-123	-151	30	72	-6	-423
168	28	14320	-123	-139	43	72	-8	-423
216	108	14396	-111	-139	10	73	-5	-424
72	24	14336	-106	-154	-8	71	-7	-425
196	100	14352	-102	-162	11	73	-8	-424
200	28	14244	-91	-143	18	73	-5	-424
